Date,ExtractedAction,ExtractedAge,ExtractedDate,ExtractedGender,ExtractedTime,KeywordExtracted,KeywordMatch,Location,RightWingRelated,SourceFile,Text,Title,Topic,URL,standardized_location,latitude,longitude,ollama_extraction
11.08.2024,['beleidigung'],"['32', '20', '26', '20']",11.08.2024,"['junge', 'frau']",[],"['rassistisch', 'rassistischer']",['rassistisch'],Charlottenburg-Wilmersdorf,True,berlin_police_results.csv,"Nr. 1646
Heute früh wurde in Charlottenburg eine Rettungssanitäterin im Einsatz rassistisch beleidigt. Ein 32-Jähriger alarmierte die Feuerwehr gegen 4 Uhr zu einem Hotel am Kurfürstendamm, nachdem seine 20-jährige Lebensgefährtin nach Alkoholkonsum das Bewusstsein verloren hatte und gestürzt war. Die junge Frau verweigerte allerdings die Behandlung durch die 26-jährige Rettungssanitäterin und beleidigte diese rassistisch. Daraufhin alarmierten die Rettungskräfte die Polizei hinzu. Eine freiwillige Atemalkoholkontrolle bei der 20-Jährigen ergab einen Wert von 1,6 Promille. Sie wurde in Begleitung ihres Lebensgefährten in eine Polizeidienststelle gebracht, wo ihr auf staatsanwaltschaftliche Anordnung Blut entnommen wurde. Nach Abschluss der polizeilichen Maßnahmen durfte sie ihrer Wege gehen. Die Ermittlungen wegen rassistischer Beleidigung führt der Polizeiliche Staatsschutz des Landeskriminalamtes.",Rettungssanitäterin rassistisch beleidigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1475279.php,"Kurfürstendamm, Charlottenburg-Wilmersdorf",52.5030684,13.3282814,"Kurfürstendamm, Charlottenburg-Wilmersdorf"
11.08.2024,[],"['18', '18']",11.08.2024,['mann'],"['2.45', '11']","['nationalsozialistischen', 'verfassungswidriger', 'hitlergruß']","['hitlergruß', 'nationalsozialistisch', 'nationalsozialistische', 'verfassungswidrig']",Friedrichshain-Kreuzberg,True,berlin_police_results.csv,"Nr. 1653
Einen sogenannten Hitlergruß zeigte ein Mann vergangene Nacht in Kreuzberg. Gegen 2.45 Uhr gingen auf der Friedrichstraße Streitigkeiten zwischen dem späteren Tatverdächtigen und weiteren Passanten vonstatten, auf die Polizistinnen und Polizisten aufmerksam wurden. Auf dem Gehweg trafen die Einsatzkräfte auf einen betrunkenen 18-Jährigen und boten diesem, ob seiner Trunkenheit, Hilfe an. Diese Hilfe lehnte der Tatverdächtige ab und hob stattdessen seinen rechten Arm zum sogenannten Hitlergruß. Mit zwei Fingern deutete er zudem ein sogenanntes Hitlerbärtchen an. Die Einsatzkräfte hielten den 18-Jährigen daraufhin an, stellten seine Identität fest und belehrten ihn rechtlich. Zur Durchführung einer staatsanwaltschaftlich angeordneten Blutentnahme und eines Anschlussgewahrsams bis heute 11 Uhr brachten sie ihn anschließend in einen Polizeigewahrsam. Die Ermittlungen wegen des Verdachts des Verwendens von Kennzeichen verfassungswidriger und terroristischer
    Organisationen führt der Polizeiliche Staatsschutz beim Landeskriminalamt.",Nationalsozialistischen Gruß gezeigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1475286.php,"Friedrichstraße, Kreuzberg, Friedrichshain-Kreuzberg",52.5025283,13.3911838,"Friedrichstraße, Kreuzberg, Friedrichshain-Kreuzberg"
12.08.2024,"['angriff', 'beleidigung', 'körperverletzung']","['23', '23']",12.08.2024,[],['2.30'],['queerfeindlichem'],['queerfeindlichkeit'],Mitte,True,berlin_police_results.csv,"Nr. 1656
In der vergangenen Nacht kam es in Mitte zu einer gefährlichen Körperverletzung und Beleidigung mit queerfeindlichem Hintergrund. Nach ersten Erkenntnissen befand sich eine 23-jährige Person gegen 2.30 Uhr in einem Schnellrestaurant am S-Bahnhof Friedrichsstraße. Zunächst gab es einen Streit mit zwei Unbekannten, die dann die Person angriffen und beleidigten. Einer der Tatverdächtigen hielt die 23-jährige Person fest, wobei der andere der Person mit der Faust ins Gesicht schlug. Anschließend verließen die Tatverdächten das Restaurant. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",Körperverletzung und Beleidigung mit queerfeindlichem Hintergrund,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1475342.php,"Schnellrestaurant, Mitte",50.7609518,6.1379145,"Schnellrestaurant, Mitte"
13.08.2024,[],"['20', '27']",13.08.2024,[],['18.10'],['queerfeindlichen'],['queerfeindlichkeit'],Mitte,True,berlin_police_results.csv,"Nr. 1665
Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin hat gestern Abend die Ermittlungen zu einer Attacke mit einem queerfeindlichen Hintergrund in Mitte übernommen. Dem bisherigen Erkenntnisstand zufolge befanden sich eine 18- und 20-Jährige zusammen mit einem 15- und 21- sowie einem 27-Jährigen gegen 18.10 Uhr im Bereich der Weltzeituhr auf dem Alexanderplatz, um dort gemeinsam Aufnahmen für eine Social-Media-Plattform zu drehen. Dabei führte die Gruppe eine Regenbogenflagge mit sich. Während des Drehs soll eine Gruppe von mehreren unbekannt gebliebenen Personen die Filmenden queerfeindlich beleidigt sowie angespuckt und sich dann in unbekannte Richtung entfernt haben. Die Angegriffenen blieben unverletzt. Die Ermittlungen dauern an.",Beleidigt und angespuckt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1475811.php,"Weltzeituhr, Alexanderplatz, Mitte",52.5211638,13.4133059,"Weltzeituhr, Alexanderplatz, Mitte"
14.08.2024,['beleidigung'],"['44', '44']",14.08.2024,['mann'],['17'],"['fremdenfeindlichen', 'hitlergruß', 'fremdenfeindlich']","['hitlergruß', 'fremdenfeindlich']",Lichtenberg,True,berlin_police_results.csv,"Nr. 1674
Gestern Nachmittag wurden Einsatzkräfte zu einer Beleidigung mit fremdenfeindlichen Hintergrund nach Lichtenberg gerufen. Nach bisherigen Erkenntnissen befanden sich vier Frauen im Alter von 24, 28, 33 und 35 Jahren gegen 17 Uhr auf dem Gehweg vor einem Geschäft in der Frankfurter Allee, als ein 44-jähriger Mann sie fremdenfeindlich beschimpft und mehrmals den Hitlergruß gezeigt haben soll. Bis zum Eintreffen der Einsatzkräfte wurde der Tatverdächtige von Mitarbeitern des Geschäfts festgehalten. Eine durchgeführte Atemalkoholkontrolle bei ihm ergab einen Wert von rund 1,4 Promille. Der 44-Jährige wurde in einen Polizeigewahrsam gebracht, in dem er erkennungsdienstlich behandelt und im Anschluss der Maßnahmen entlassen wurde. Die Ermittlungen des Polizeilichen Staatsschutzes des Landeskriminalamts Berlin dauern an.",Frauen fremdenfeindlich beleidigt und Hitlergruß gezeigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1476345.php,"Frankfurter Allee, Lichtenberg",52.5136227,13.4754364,"Frankfurter Allee, Lichtenberg"
22.08.2024,"['angriff', 'versammlung', 'körperverletzung']",[],22.08.2024,[],"['10', '16', '10.50', '11.15', '11.30']",['verfassungswidriger'],['verfassungswidrig'],Mitte,True,berlin_police_results.csv,"Nr. 1731
Die Polizei Berlin schützte heute Vormittag eine Versammlung mit Bezug zum Nahostkonflikt in Moabit. Dazu waren rund 150 Dienstkräfte im Einsatz.
Gegen 10 Uhr begann die Versammlung mit dem Thema „Solidarität mit unserer Genossin in der heutigen Verhandlung vor dem Amtsgericht Tiergarten“ am Gerichtsgebäude in der Turmstraße, die bis 16 Uhr andauern sollte. Die Veranstaltung begann mit dem Verlesen der versammlungsrechtlichen Beschränkungen in deutscher Sprache. Die Vorgabe der Versammlungsbehörde, die Beschränkungen auch auf Arabisch zu verlesen, missachtete der Versammlungsleiter. In der Spitze versammelten sich circa 100 Teilnehmerinnen und Teilnehmer. Gegen 10.50 Uhr skandierten Versammlungsteilnehmende pro-palästinensische und volksverhetzende Parolen. In einem Gespräch wurde der verantwortliche Versammlungsleiter von der Einsatzleitung aufgefordert, auf die Personen, die sich an den Rufen beteiligten, einzuwirken und diese von der Kundgebung auszuschließen. Da er dieser Aufforderung nicht nachkam, wurde die Kundgebung von der Polizei gegen 11.15 Uhr für beendet erklärt und anschließend aufgelöst. Die
    polizeilichen Maßnahmen wurden mit Lautsprecherdurchsagen begleitet. Einzelne Teilnehmende entfernten sich trotz der polizeilichen Aufforderungen nicht vom Ort, sodass freiheitsbeschränkende Maßnahmen durchgeführt wurden. Gegen 11.30 Uhr wurde ein Feuerwerkskörper in Richtung einer Journalistin geworfen. Sie blieb unverletzt. Polizeikräfte erteilten den ehemaligen Versammlungsteilnehmenden Platzverweise, die auch durch Schieben und Drücken durchgesetzt werden mussten, und begleiteten sie in Richtung U-Bahnhof Turmstraße.
Insgesamt gab es zwölf freiheitsbeschränkende Maßnahmen und 13 eingeleitete Strafverfahren, unter anderem wegen des Verdachts des Widerstands gegen Vollstreckungsbeamte, der Verwendung von Kennzeichen verfassungswidriger und terroristischer Organisationen, des tätlichen Angriffs auf Vollstreckungsbeamte, der versuchten Gefangenenbefreiung und der versuchten gefährlichen Körperverletzung. Ein Polizist wurde beim Einsatz verletzt und verblieb im Dienst.",Versammlung im Zusammenhang mit dem Nahostkonflikt - Bilanzmeldung,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1478685.php,"Turmstraße, Berlin, Mitte",52.5261489,13.3412971,"Turmstraße, Berlin, Mitte"
23.08.2024,"['schlagen', 'treten', 'beleidigung']","['23', '23']",23.08.2024,['mann'],['1.30'],"['antisemitisch', 'antisemitische']",['antisemitisch'],Tempelhof-Schöneberg,True,berlin_police_results.csv,"Nr. 1738
In der vergangenen Nacht ist ein Mann in Schöneberg antisemitisch beleidigt und anschließend beraubt worden. Nach Angaben des 23-Jährigen sei er gegen 1.30 Uhr auf dem S-Bahnhof Südkreuz von einem Unbekannten aufgrund einer Tätowierung beleidigt worden. Daraufhin warf der 23-Jährige seinen Burger, den er in der Hand hielt, in das Gesicht des Tatverdächtigen und rannte davon. Der Tatverdächtige verfolgte ihn, habe ihn dann mehrfach auf den Kopf geschlagen, sodass er zu Boden gefallen sein soll. Anschließend soll der Tatverdächtige ihn getreten und aus der Hosentasche das Handy sowie Bargeld entwendet haben. Vor dem Eintreffen der alarmierten Einsatzkräfte flüchtete der Unbekannte. Ein Fachkommissariat des Polizeilichen Staatsschutz des Landeskriminalamts Berlin hat die weiteren Ermittlungen zu der übernommen.",Antisemitische Beleidigung mit anschließendem Raub,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1478996.php,"S-Bahnhof Südkreuz, Tempelhof-Schöneberg",52.4763523,13.3640907,"S-Bahnhof Südkreuz, Tempelhof-Schöneberg"
29.08.2024,[],['34'],29.08.2024,[],['16'],"['antisemitische', 'antisemitischen']",['antisemitisch'],Mitte,True,berlin_police_results.csv,"Nr. 1771
Gestern Nachmittag wurde eine Passantin in der Rosenstraße in Mitte auf eine Sachbeschädigung aufmerksam. Gegen 16 Uhr bemerkte die 34-Jährige die antisemitischen Farbschmierereien an dem Denkmal zur Erinnerung an den Rosenstraßen-Protest und verständigte die Polizei. Die Einsatzkräfte stellten zwei Schriftzüge fest und veranlassten die Unkenntlichmachung. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin hat die weiteren Ermittlungen übernommen.",Antisemitische Farbschmierereien an einem Denkmal,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1480235.php,"Rosenstraße, Mitte",52.5213744,13.4050736,"Rosenstraße, Mitte"
29.08.2024,['versammlung'],[],29.08.2024,[],"['18.30', '21']",['verfassungswidriger'],['verfassungswidrig'],Mitte,True,berlin_police_results.csv,"Nr. 1773
Mit rund 175 Einsatzkräften traf die Polizei Berlin gestern Abend Maßnahmen in Zusammenhang mit einer nicht angezeigten Versammlung in Moabit. Gegen 18.30 Uhr stellte die Bundespolizei circa 40 Personen in der Haupthalle des Hauptbahnhofs Berlin fest, die dort israelfeindliche Ausrufe skandierten. Binnen kürzester Zeit stieg die Personenzahl auf circa 100 Menschen, die sich mittlerweile auf zwei Ebenen verteilten, und lauf Sprechchöre skandierten. Durch die Bundespolizei und die Polizei Berlin wurde den Personen insgesamt drei Mal eine Auflösungsverfügung vorgetragen. Im Anschluss daran erfolgte die Aufforderung, das Gelände des Hauptbahnhofs zu verlassen. Die Personen reagierten darauf mit polizei- und israelfeindlichen Sprechchören. Im weiteren Verlauf verdeckten die Menschen ihre Gesichter mit Palästinensertüchern, hakten ihre Arme untereinander und widersetzten sich der polizeilichen Aufforderung, die Örtlichkeit zu verlassen. Daraufhin wurden 79 Personen, zum Teil
    unter Anwendung von Zwangsmaßnahmen, vorübergehend in ihrer Freiheit beschränkt und aus der Bahnhofshalle gebracht. Insgesamt leiteten die Beamtinnen und Beamten 72 Strafermittlungsverfahren wegen des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen und wegen des Verstoßes gegen das Versammlungsfreiheitsgesetz Berlin sowie ein Ordnungswidrigkeitenverfahren wegen des Verstoßes gegen das Versammlungsfreiheitsgesetz Berlin ein. Alle Personen wurden im Anschluss an die polizeilichen Maßnahmen entlassen. Der Bahnverkehr war durch die Versammlung nicht beeinträchtigt.
Eine zwischenzeitlich vorgetragene Anmeldung einer weiteren pro- palästinensischen Versammlung wurde aufgrund des offensichtlichen Ersatzstatus durch die Polizei nicht genehmigt. Während der noch andauernden polizeilichen Maßnahmen bezüglich der aufgelösten, pro-palästinensischen Versammlung, wurde eine pro-israelische Versammlung mit insgesamt sechs Teilnehmerinnen und Teilnehmern auf dem Europaplatz angemeldet und gegen 21 Uhr friedlich beendet.",Nicht angezeigte Versammlung im Zusammenhang mit dem Nahostkonflikt - Polizei Berlin zieht Bilanz,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1480420.php,"Hauptbahnhof, Berlin, Mitte",52.5252949,13.3706843,"Hauptbahnhof, Berlin, Mitte"
04.09.2024,[],"['44', '44']",04.09.2024,"['mann', 'mann', 'mann', 'mann', 'mann']",['7.30'],"['verfassungswidriger', 'hitlergruß']","['hitlergruß', 'verfassungswidrig']",Friedrichshain-Kreuzberg,True,berlin_police_results.csv,"Nr. 1811
Die Polizei nahm gestern Morgen einen Mann in Friedrichshain fest, der auf einem Dach verfassungsfeindliche Parolen gerufen sowie den sogenannten Hitlergruß gezeigt haben soll. Gegen 7.30 Uhr hielt sich der Mann auf dem Dach an der Warschauer Brücke, angrenzend zum U-Bahnhof Warschauer Straße, auf. Eine Zeugin beobachtete und hörte die Taten des Mannes und alarmierte die Polizei. Der 44-Jährige wirkte zudem stark angetrunken und drohte von dem Plateau vier bis fünf Meter in die Tiefe zu stürzen, da er dort umherwankte. Mit Unterstützung der Feuerwehr begab sich ein mit einem Distanz-Elektroimpulsgerät ausgestatteter Polizeibeamter auf das Dach und sprach den Mann an, um ihn von einem möglichen Sturz abzuhalten. Darauf zeigte er jedoch keine Reaktion. Im weiteren Verlauf drohte der Polizist den Einsatz des Distanz-Elektroimpulsgerätes an, wovon sich der 44-Jährige unbeeindruckt zeigte. Er verhielt sich nunmehr verbal aggressiv und näherte sich schließlich mit zwei
    gefüllten Getränkedosen dem Polizisten, woraufhin dieser das Impulsgerät auslöste. Anschließend ging der Mann zu Boden und wurde festgenommen. Er kam zur psychiatrischen Begutachtung in ein Krankenhaus. Die weiteren Ermittlungen wegen Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen dauern an.",Mann vom Dach geholt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1481970.php,"Warschauer Brücke, Friedrichshain-Kreuzberg",52.5063371,13.4494006,"Warschauer Brücke, Friedrichshain-Kreuzberg"
05.09.2024,[],[],05.09.2024,"['mann', 'mann', 'frau', 'mann', 'mann']",['20.30'],['hitlergruß'],['hitlergruß'],Neukölln,True,berlin_police_results.csv,"Nr. 1821
Gestern wurde ein Mann in Neukölln festgenommen, der den Hitlergruß gezeigt haben soll. Nach derzeitigen Ermittlungsstand lief eine bisher unbekannt gebliebene Frau, die mit einer Burka bekleidet gewesen sein soll, gegen 20.30 Uhr durch die Erkstraße. Gemäß Angaben einer Zeugin und eines Zeugen soll der Mann ihr etwas hinterhergerufen und dabei den sogenannten Hitlergruß gezeigt haben. Sie machten eine in der Nähe befindliche Streifenbesatzung auf die Tat aufmerksam, die den Mann im Alter von 58 Jahren festnahm. Er gab an, keinen Hitlergruß gezeigt zu haben. Nach einer Identitätsfeststellung kam er wieder auf freien Fuß. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",Mann soll Hitlergruß gezeigt haben - Festnahme,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1482688.php,"Erkstraße, Neukölln",52.4815408,13.4398054,"Erkstraße, Neukölln"
08.09.2024,"['schlagen', 'treten']","['26', '25', '25', '19', '26']",08.09.2024,['mann'],[],['homophob'],['homophobie'],Friedrichshain-Kreuzberg,True,berlin_police_results.csv,"Nr. 1840
In der vergangenen Nacht sollen drei Männer in Kreuzberg zunächst eine Gruppe von Personen homophob beleidigt und anschließend zwei Männer geschlagen und einen davon auch getreten haben. Gemäß derzeitigem Ermittlungsstand fuhr das Trio gegen 2 Uhr in der Skalitzer Straße auf E-Scootern an der Gruppe vorbei und soll diese zunächst homophob beleidigt haben. Dann sollen sie gewendet haben und zu der Gruppe zurückgefahren sein. Einer des Trios, der bisher unbekannt blieb, soll einen 26-Jährigen aus der Gruppe gegen den Hinterkopf geschlagen haben. Als ein 25-Jähriger dazwischen ging, sollen alle drei E-Scooter-Fahrer auf ihn eingeschlagen und eingetreten haben. Zudem sollen sie zudem auch den 25-Jährigen homophob beleidigt haben. Anschließend flüchteten sie auf ihren Elektrorollern. Zwischenzeitlich alarmierte Polizeieinsatzkräfte nahmen in der Zeughofstraße einen 19-jährigen Tatverdächtigen fest. Bei einem weiteren Tatverdächtigen im Alter von 20 Jahren klickten
    in der Görlitzer Straße die Handschellen. Der Jüngere leistete bei seiner Festnahme Widerstand, wodurch eine Einsatzkraft verletzt wurde, jedoch ihren Dienst fortsetzen konnte. Beide Festgenommenen wurden nach den polizeilichen Maßnahmen wieder entlassen. Der 26-Jährige erlitt Schmerzen am Kopf und der ein Jahr jüngere Mann erlitt Hautabschürfungen an der Schulter. Ärztliche Behandlungen waren bei ihnen zunächst nicht vonnöten. Der Polizeiliche Staatsschutz des Landeskriminalamtes hat die weiteren Ermittlungen übernommen.","Homophob beleidigt, geschlagen und getreten",,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1483333.php,"Skalitzer Straße, Friedrichshain-Kreuzberg",52.4993826,13.4286703,"Skalitzer Straße, Friedrichshain-Kreuzberg"
11.09.2024,"['schubsen', 'körperverletzung']",['30'],11.09.2024,"['frau', 'mann', 'mann', 'frau']",['22.30'],['fremdenfeindlich'],['fremdenfeindlich'],Mitte,True,berlin_police_results.csv,"Nr. 1864
Einsatzkräfte des Polizeiabschnitts 18 wurden vergangene Nacht zum U-Bahnhof Voltastraße in Gesundbrunnen alarmiert. Anlass ihres Einsatzes war eine Körperverletzung zum Nachteil einer 30-Jährigen, die sich gegen 22.30 Uhr in der Brunnenstraße auf dem Weg zum U-Bahnhof befand. Dabei wurde sie eigenen Angaben zufolge von einem unbekannten Mann verfolgt. Plötzlich schubste er sie, ballte seine Faust in bedrohlicher Weise vor ihr und beleidigte sie fremdenfeindlich. Die Frau trug zum Tatzeitpunkt ein Kopftuch. Noch vor Eintreffen der Polizei entfernte sich der Unbekannte. Die Suche nach ihm verlief ohne Erfolg. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin hat die Ermittlungen übernommen.",Frau von unbekanntem Mann bedroht und beleidigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1484317.php,"Brunnenstraße, Gesundbrunnen, Mitte",52.541668,13.3934529,"Brunnenstraße, Gesundbrunnen, Mitte"
13.09.2024,"['treten', 'beleidigung']",[],13.09.2024,['frau'],"['18.30', '19']",['verfassungswidriger'],['verfassungswidrig'],Mitte,True,berlin_police_results.csv,"Nr. 1878
Gestern Abend bedrängte und beleidigte eine Menschenmenge in Moabit ein Mitglied des Senats von Berlin. Nach vorliegenden Erkenntnissen eröffnete der Senator für Kultur und Gesellschaftlichen Zusammenhalt gegen 18.30 Uhr ein Bauwerk an der Siemensstraße. Kurz vor 19 Uhr trat der Senator an ein Rednerpult vor dem Eingang des Gebäudes und begann seine Rede. Mit Redebeginn sammelten sich unmittelbar vor dem Rednerpult ungefähr 40 Personen, die größtenteils sogenannte Palästinensertücher trugen. Die Personen skandierten verbotene gegen den Senator gerichtete Parolen und beleidigten diesen zudem. Im weiteren Verlauf drängte die Menschenmenge die Treppe zum Rednerpult hinauf und umringte den Senator. Aus der Menge heraus wurde Pyrotechnik gezündet sowie ein vorher von der Treppe gezogener Mikrofonständer in Richtung des Senators geworfen, der eine direkt vor dem Senator stehende Frau traf. Ob diese durch den Wurf verletzt wurde, ist zum jetzigen Zeitpunkt nicht bekannt.
    Zum Ort alarmierte Polizeikräfte trennten die Menschenmenge vom Senator, drängten sie zurück und ermöglichten ihm unter Polizeischutz ein ungefährdetes Verlassen des Geländes. Der Senator blieb unverletzt. Nach Eingreifen der Einsatzkräfte entfernte sich die Menschenmenge in Richtung Emdener Straße und löste sich in Kleingruppen auf. In der Emdener Straße trafen die Polizeikräfte noch rund zwanzig Personen der vormaligen Menge an, wovon neun Personen die Freiheit beschränkt und überprüft wurden. Die Ermittlungen wegen des Verdachts des Landfriedensbruchs, des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen, der Beleidigung, der Nötigung sowie des Hausfriedensbruchs führt der Polizeiliche Staatsschutz des Landeskriminalamts Berlin.","Mitglied des Senats von Berlin bedrängt, attackiert und beleidigt",,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1485194.php,"Siemensstraße, Berlin, Mitte",52.5331433,13.3357853,"Siemensstraße, Berlin, Mitte"
14.09.2024,['beleidigung'],[],14.09.2024,"['mann', 'mann', 'mann', 'mann', 'mann']",['12'],"['nationalsozialistische', 'hitlergruß']","['hitlergruß', 'nationalsozialistisch', 'nationalsozialistische']",Mitte,True,berlin_police_results.csv,"Nr. 1883
Polizeieinsatzkräfte nahmen gestern einen Mann in Mitte fest, der unter anderem den Hitlergruß gezeigt haben soll. Gemäß den Angaben von Zeugen soll der Mann gegen 12 Uhr auf der Rathausstraße eine geschlossene Bierflasche gegen die zentrale Statue des Neptunbrunnens geworfen haben. Im Anschluss soll der Mann wiederholt eine nationalsozialistische Parole gerufen und den sogenannten Hitlergruß gezeigt haben. Die Zeugen alarmierten die Polizei. Eine Besatzung eines Streifenwagens hielt den Mann im Alter von 50 Jahren noch in der Nähe an und nahm ihn fest, wogegen er Widerstand leistete. Nach Beendigung der polizeilichen Maßnahmen kam er wieder auf freien Fuß. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",Mann soll Hitlergruß gezeigt haben - Festnahme,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1485360.php,"Rathausstraße, Mitte, Mitte",52.518539,13.407505,"Rathausstraße, Mitte, Mitte"
18.09.2024,"['beleidigung', 'diebstahl']","['41', '41']",18.09.2024,['mann'],['17.15'],"['fremdenfeindlichem', 'verfassungswidriger', 'fremdenfeindlich']","['fremdenfeindlich', 'verfassungswidrig']",Mitte,True,berlin_police_results.csv,"Nr. 1910
In Gesundbrunnen nahmen Polizeikräfte gestern Nachmittag einen Mann vorläufig fest. Dem bisherigen Ermittlungsstand zufolge betrat der 41-Jährige gegen 17.15 Uhr das Gebäude des Polizeiabschnitts 18 in der Pankstraße, um dort einen Diebstahl anzuzeigen. Da sich im Wartebereich bereits mehrere Menschen befanden, teilten ihm Polizeikräfte mit, dass er etwas Zeit einplanen müsse. Während des Wartens soll der Tatverdächtige dann drei Frauen und zwei Männer fremdenfeindlich beleidigt, „Heil Hitler“ gerufen und den „Deutschen Gruß“ gezeigt haben. Bei der Festnahme des Mannes leistete dieser erheblichen Widerstand. Einsatzkräfte brachten ihn zu Boden und legten ihm Handfesseln an. Nach Feststellung seiner Personalien durfte der 41-Jährige gehen. Verletzt wurde niemand. Die Ermittlungen wegen Beleidigungen mit fremdenfeindlichem Hintergrund, wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen und wegen Widerstands gegen Vollstreckungsbeamte führt
    der Polizeiliche Staatsschutz des Landeskriminalamts Berlin.",Personengruppe fremdenfeindlich beleidigt und Deutschen Gruß gezeigt - Festnahme,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1486361.php,"Pankstraße, Berlin, Mitte",52.5522617,13.3814583,"Pankstraße, Berlin, Mitte"
18.09.2024,[],[],18.09.2024,['mann'],"['9.30', '11.15']","['antisemitisch', 'antisemitische', 'antisemitischer']",['antisemitisch'],Charlottenburg-Wilmersdorf,True,berlin_police_results.csv,"Nr. 1912
Zu einer Vielzahl antisemitischer Aussagen ermittelt seit heute Vormittag der Polizeiliche Staatsschutz des Landeskriminalamts Berlin. Gegen 9.30 Uhr erschien eine Zeugin auf der Wache des Polizeiabschnitts 41 und gab an, dass sie gestern Vormittag, gegen 11.15 Uhr, am U-Bahnhof Theodor-Heuss-Platz in einen Zug der Linie U2 in Richtung Pankow gestiegen war. Dort wurde sie dann wenig später auf einen ihr unbekannten Mann aufmerksam, der sich nicht nur aggressiv verhalten, sondern auch mehrfach antisemitisch geäußert hatte. Die Ermittlungen, insbesondere zur Identifizierung des Mannes, dauern an.",Antisemitische Parolen in U-Bahn,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1486448.php,"Theodor-Heuss-Platz, Charlottenburg-Wilmersdorf",52.5099869,13.2722217,"Theodor-Heuss-Platz, Charlottenburg-Wilmersdorf"
